Quýp (mắt),Cụp xuống (do buồn ngủ),Buồn ngủ quá mắt cứ quýp lại.,Buồn ngủ quá mắt cứ díp lại.,
Quýp (mắt),Cụp xuống (do buồn ngủ),"Nghe tin là nó quýp liền, không nói được câu nào.","Nghe tin là nó cụp xuống ngay, không nói được câu nào.",
Quýu (giò/đít),"Cóng, run (vì lạnh/sợ)","Ông Sáu quýu cả buổi, tao hỏi hoài mà không chịu nói.","Ông Sáu cóng cả buổi, tớ hỏi mãi mà không chịu nói.",
Quýu (giò/đít),"Cóng, run (vì lạnh/sợ)",Nghe có ma là nó sợ quýu giò.,Nghe có ma là nó sợ run lẩy bẩy.,
Ra bộ,"Có điệu bộ bài bản, có phương pháp","Ảnh ca ra bộ hay thiệt, chứng tỏ là dân có nghề rồi.","Anh ấy hát có điệu bộ rất hay, chứng tỏ là người chuyên nghiệp rồi.",
Ra bộ,"Có điệu bộ bài bản, có phương pháp",Tụi bây thấy ra bộ không? Tao thấy từ hồi nãy rồi.,Các bạn thấy có điệu bộ bài bản không? Tớ thấy từ nãy rồi.,
Ra bộ,"Có điệu bộ bài bản, có phương pháp","Ở dưới quê người ta hay ra bộ lắm, trên này ít hơn.","Ở dưới quê người ta hay có điệu bộ bài bản lắm, trên này ít hơn.",
Rã đám,"Li thân, li hôn, tan vỡ","Ở dưới quê người ta hay rã đám lắm, trên này ít hơn.","Ở dưới quê người ta hay li thân lắm, trên này ít hơn.",
Rã đám,"Li thân, li hôn, tan vỡ","Chú Ba hay nói tới chuyện rã đám hoài, tao quen tai rồi.","Chú Ba hay nói tới chuyện li thân mãi, tớ quen tai rồi.",
Rã đám,"Li thân, li hôn, tan vỡ","Vợ chồng lấy nhau, cứ cà xịch cà đụi hoài, chắc rồi cũng có ngày rã đám thôi.","Vợ chồng lấy nhau mà cứ trục trặc suốt, chắc rồi cũng có ngày ly hôn thôi.",
Ra lò,"Mới tinh, vừa mới xuất xưởng hoặc diễn ra","Chuyện ra lò này nghe lạ nhưng thiệt đó, tao chứng kiến.","Chuyện mới tinh này nghe lạ nhưng thật đó, tớ chứng kiến.",
Ra lò,"Mới tinh, vừa mới xuất xưởng hoặc diễn ra","Anh mua đi, cái xe này mới ra lò đó, chưa có ai xài đâu.","Anh mua đi, chiếc xe này mới xuất xưởng đấy, chưa có ai sử dụng đâu.",
Ra lò,"Mới tinh, vừa mới xuất xưởng hoặc diễn ra","Tao học được cái ra lò này từ hồi nhỏ, giờ vẫn nhớ.","Tớ học được cái mới tinh này từ hồi nhỏ, giờ vẫn nhớ.",
Ra mùng,Thời gian sau mùng 10 Tết âm lịch,"Ăn Tết gì dữ vậy, ra mùng rồi mà nhiều cơ quan vẫn chưa làm việc...","Ăn Tết gì lâu thế, qua mùng 10 rồi mà nhiều cơ quan vẫn chưa làm việc...",
Ra mùng,Thời gian sau mùng 10 Tết âm lịch,"Dì Ba giải thích cho tụi nhỏ nghe về ra mùng, tụi nhỏ gật gù.","Dì Ba giải thích cho bọn nhỏ nghe về thời gian sau mùng 10 tết, bọn nhỏ gật gù.",
Ra mùng,Thời gian sau mùng 10 Tết âm lịch,"Dì Ba giải thích cho tụi nhỏ nghe về ra mùng, tụi nhỏ gật gù.","Dì Ba giải thích cho bọn nhỏ nghe về thời gian sau mùng 10 tết, bọn nhỏ gật gù.",
Ra ràng,"Vừa trưởng thành, mới vào đời","Cô Năm giải thích cho tụi nhỏ nghe về ra ràng, tụi nhỏ gật gù.","Cô Năm giải thích cho bọn nhỏ nghe về vừa trưởng thành, bọn nhỏ gật gù.",
Ra ràng,"Vừa trưởng thành, mới vào đời","Cái kiểu ra ràng đó quen lắm rồi, ai ở đây cũng biết.","Cái kiểu vừa trưởng thành đó quen lắm rồi, ai ở đây cũng biết.",
Ra ràng,"Vừa trưởng thành, mới vào đời",Cái thằng mới ra ràng mà bày đặt dạy khôn người ta.,Cái cậu mới lớn mà đã đòi dạy khôn người khác.,
Rác,Quân bài lẻ (tứ sắc),Còn mấy con rác sao tới được.,Còn mấy quân bài lẻ sao thắng được.,
Rác,Quân bài lẻ (tứ sắc),"Chuyện rác này nghe lạ nhưng thiệt đó, tao chứng kiến.","Chuyện quân bài lẻ này nghe lạ nhưng thật đó, tớ chứng kiến.",
Rác rến,Rác rưởi dơ bẩn,Để nhà rác rến kiểu này kì quá.,Để nhà đầy rác thế này trông tệ quá.,
Rác rến,Rác rưởi dơ bẩn,"Chuyện rác rến này nghe lạ nhưng thiệt đó, tao chứng kiến.","Chuyện rác rưởi dơ bẩn này nghe lạ nhưng thật đó, tớ chứng kiến.",
Rạch (hói),Dòng nước nhỏ (nông),"Tao học được cái rạch này từ hồi nhỏ, giờ vẫn nhớ.","Tớ học được cái dòng nước nhỏ này từ hồi nhỏ, giờ vẫn nhớ.",
Rạch (hói),Dòng nước nhỏ (nông),Ở trong rạch hói biết đâu mà dò.,Ở trong mương nông biết đâu mà tìm.,
Rách te,Rách tả tơi,"Tao học được cái rách te này từ hồi nhỏ, giờ vẫn nhớ.","Tớ học được cái rách tả tơi này từ hồi nhỏ, giờ vẫn nhớ.",
Rách te,Rách tả tơi,Cái áo rách te rồi.,Chiếc áo rách bươm rồi.,
Ram,Chiên rán nhiều gia vị,"Ở dưới quê người ta hay ram lắm, trên này ít hơn.","Ở dưới quê người ta hay chiên rán nhiều gia vị lắm, trên này ít hơn.",
Ram,Chiên rán nhiều gia vị,Thịt này chỉ có ram mới ngon.,Thịt này chỉ có rim/kho mặn mới ngon.,
Ràn,Nói liên miên / Rò rỉ,"Thằng Út ràn một mình từ sáng tới giờ, không cần ai hỏi.","Thằng Út nói liên miên một mình từ sáng đến giờ, không cần ai hỏi.",
Ràn,Nói liên miên / Rò rỉ,Ăn gì mà nói ràn cả buổi vậy.,Ăn gì mà nói luyên thuyên cả buổi thế.,
Ràn cung mây,Chuyện bốc phét,Nó nói toàn chuyện ràn cung mây.,Nó toàn nói chuyện trên trời dưới bể.,
Ràn cung mây,Chuyện bốc phét,Tụi bây thấy ràn cung mây không? Tao thấy từ hồi nãy rồi.,Các bạn thấy chuyện bốc phét không? Tớ thấy từ nãy rồi.,
rang,"Khô khốc, cạn kiệt nước; cháy khô.",Nấu nước cái kiểu gì mà để cái ấm điện khô róm,Nấu nước cái kiểu gì mà để cái ấm điện cháy khét lẹt,
Ráng,Cố gắng hết sức,"Chuyện ráng này nghe lạ nhưng thiệt đó, tao chứng kiến.","Chuyện cố gắng hết sức này nghe lạ nhưng thật đó, tớ chứng kiến.",
Ráng,Cố gắng hết sức,Ráng học cho giỏi nghe con.,Cố gắng học cho giỏi nhé con.,
Ràng rịt,Buộc chằng chịt,Ràng rịt kiểu đó sao rớt được.,Buộc chặt kiểu đó sao rơi được.,
Ràng rịt,Buộc chằng chịt,"Bác Tư hay nói tới chuyện ràng rịt hoài, tao quen tai rồi.","Bác Tư hay nói tới chuyện buộc chằng chịt mãi, tớ quen tai rồi.",
Rành (đời/rỏi),"Sành sỏi, thạo việc","Ổng rành đời lắm, đừng hòng lừa.","Ông ấy lõi đời lắm, đừng hòng lừa.",
Rành (đời/rỏi),"Sành sỏi, thạo việc","Ở dưới quê người ta hay rành lắm, trên này ít hơn.","Ở dưới quê người ta hay sành sỏi lắm, trên này ít hơn.",
Rành rẽ,"Hiểu rõ, chi tiết","Tao học được cái rành rẽ này từ hồi nhỏ, giờ vẫn nhớ.","Tớ học được cái hiểu rõ này từ hồi nhỏ, giờ vẫn nhớ.",
Rành rẽ,"Hiểu rõ, chi tiết","Chuyện rành rẽ này nghe lạ nhưng thiệt đó, tao chứng kiến.","Chuyện hiểu rõ này nghe lạ nhưng thật đó, tớ chứng kiến.",
Rành rẽ,"Hiểu rõ, chi tiết",Chuyện này nó rành rẽ lắm.,Chuyện này nó tường tận lắm.,
Rành sáu câu,"Thấu đáo, sành sỏi, am hiểu tường tận","Tân nhạc thì tui hổng biết, chớ ca cổ thì tui rành sáu câu.","Nhạc hiện đại thì tôi không rõ, chứ cải lương thì tôi am hiểu tường tận.",
Rành sáu câu,"Thấu đáo, sành sỏi, am hiểu tường tận","Chuyện rành sáu câu này nghe lạ nhưng thiệt đó, tao chứng kiến.","Chuyện thấu đáo này nghe lạ nhưng thật đó, tớ chứng kiến.",
Rành sáu câu,"Thấu đáo, sành sỏi, am hiểu tường tận","Ở dưới quê người ta hay rành sáu câu lắm, trên này ít hơn.","Ở dưới quê người ta hay thấu đáo lắm, trên này ít hơn.",
Ráo bách / bét,"Sạch sạch, vắng hoe",Thiên hạ đi ráo bét rồi.,Mọi người đi sạch sành sanh rồi.,
Ráo bách / bét,"Sạch sạch, vắng hoe","Cái kiểu ráo bách đó quen lắm rồi, ai ở đây cũng biết.","Cái kiểu sạch sạch đó quen lắm rồi, ai ở đây cũng biết.",
Ráo mịn / nạo,Hết sạch không còn vụn,Tiền xài ráo mịn luôn rồi.,Tiền tiêu hết sạch không còn xu nào.,
Ráo mịn / nạo,Hết sạch không còn vụn,"Hổm rày con đó cứ ráo mịn hoài, có chuyện gì vậy?","Dạo này cô ấy cứ hết sạch không còn vụn mãi, có chuyện gì vậy?",
Ráo nẹo,Xóa sạch dấu vết,"Chuyện ráo nẹo này nghe lạ nhưng thiệt đó, tao chứng kiến.","Chuyện xóa sạch dấu vết này nghe lạ nhưng thật đó, tớ chứng kiến.",
Ráo nẹo,Xóa sạch dấu vết,Nó giết áo nẹo để bịt đầu mối.,Nó giết sạch không chừa một ai.,
Ráo nụi / túi,Hết tiền,"Tao học được cái ráo nụi này từ hồi nhỏ, giờ vẫn nhớ.","Tớ học được cái hết tiền này từ hồi nhỏ, giờ vẫn nhớ.",
Ráo nụi / túi,Hết tiền,Có bao nhiêu tiền xài ráo nụi.,Có bao nhiêu tiền tiêu nhẵn túi.,
Ráo trọi,"Tất cả, sạch sẽ không chừa thứ gì","Đói quá, gặp cái gì cũng ăn ráo trọi hết, hơi đâu mà chê.","Đói quá, gặp cái gì cũng ăn sạch sành sanh, chẳng buồn chê bai gì nữa.",
Ráo trọi,"Tất cả, sạch sẽ không chừa thứ gì",Đồ ăn hết ráo trọi mà tụi nhỏ vẫn đòi thêm.,Đồ ăn hết tất cả mà bọn nhỏ vẫn đòi thêm.,
Ráo trọi,"Tất cả, sạch sẽ không chừa thứ gì",Đồ ăn hết ráo trọi mà tụi nhỏ vẫn đòi thêm.,Đồ ăn hết tất cả mà bọn nhỏ vẫn đòi thêm.,
Ráo trọi / trơn,Tất tần tật,"Chuyện ráo trọi này nghe lạ nhưng thiệt đó, tao chứng kiến.","Chuyện tất tần tật này nghe lạ nhưng thật đó, tớ chứng kiến.",
Ráo trọi / trơn,Tất tần tật,Trộm lấy ráo trơn đồ đạc.,Trộm lấy sạch sành sanh đồ đạc.,
Ráo trụi,Thua sạch túi,Thằng nào cũng thua ráo trụi.,Anh nào cũng thua trắng tay.,
Ráo trụi,Thua sạch túi,"Dọn từ sáng tới giờ mà vẫn chưa ráo trụi được, mệt quá.","Dọn từ sáng đến giờ mà vẫn chưa thua sạch túi được, mệt quá.",
Rát máu,"Gay gắt, dữ dội","Chú Ba hay nói tới chuyện rát máu hoài, tao quen tai rồi.","Chú Ba hay nói tới chuyện gay gắt mãi, tớ quen tai rồi.",
Rát máu,"Gay gắt, dữ dội",Ổng chửi mày rát máu luôn.,Ông ấy mắng anh xối xả luôn.,
Rát rao,Theo dõi gắt gao,"Chuyện rát rao này nghe lạ nhưng thiệt đó, tao chứng kiến.","Chuyện theo dõi gắt gao này nghe lạ nhưng thật đó, tớ chứng kiến.",
Rát rao,Theo dõi gắt gao,Lính theo dõi ổng rát rao.,Cảnh sát theo dõi ông ấy sát sao.,
Rau nhút,Rau rút,"Cái kiểu rau nhút đó quen lắm rồi, ai ở đây cũng biết.","Cái kiểu rau rút đó quen lắm rồi, ai ở đây cũng biết.",
Rau nhút,Rau rút,Rau nhút ăn mắm kho là nhất.,Rau rút ăn với mắm kho là nhất.,
Rày,Này (thời gian) / Rằng,"Ở dưới quê người ta hay rày lắm, trên này ít hơn.","Ở dưới quê người ta hay này lắm, trên này ít hơn.",
Rày,Này (thời gian) / Rằng,Xa em từ mấy bữa rày.,Xa em từ mấy ngày nay.,
Rày rạy,"Tương đương, bằng nhau","Cái kiểu rày rạy đó quen lắm rồi, ai ở đây cũng biết.","Cái kiểu tương đương đó quen lắm rồi, ai ở đây cũng biết.",
Rày rạy,"Tương đương, bằng nhau",Mấy đứa rày rạy mới chơi chung.,Mấy đứa ngang lứa mới chơi chung.,
Ray rứt,Day dứt không yên,Tụi bây thấy ray rứt không? Tao thấy từ hồi nãy rồi.,Các bạn thấy day dứt không yên không? Tớ thấy từ nãy rồi.,
Ray rứt,Day dứt không yên,Nó đi làm tui thấy ray rứt.,Nó đi làm tôi thấy day dứt/lo lòng.,
Rắn mắt,"Tinh nghịch, quậy phá",Thằng đó nó rắn mắt lắm.,Cậu ta nghịch ngợm lắm.,
Rắn mắt,"Tinh nghịch, quậy phá","Hổm rày con nhỏ đó cứ rắn mắt hoài, có chuyện gì vậy?","Dạo này cô bé đó cứ tinh nghịch mãi, có chuyện gì vậy?",
Răn rắt,Nghe theo răm rắp,"Hổm rày con bạn cứ răn rắt hoài, có chuyện gì vậy?","Dạo này bạn nữ cứ nghe theo răm rắp mãi, có chuyện gì vậy?",
Răn rắt,Nghe theo răm rắp,Nói là nghe theo răn rắt.,Nói là nghe theo tắp lự.,
Rằn rện,"Vằn vện, nhơ nhớp",Tụi bây thấy rằn rện không? Tao thấy từ hồi nãy rồi.,Các bạn thấy vằn vện không? Tớ thấy từ nãy rồi.,
Rằn rện,"Vằn vện, nhơ nhớp",Mặt mũi rằn rện như vậy...,Mặt mũi vằn vện/nhem nhuốc thế kia...,
Rặt nòi,"Thuần chủng, không lai tạp","Hổm rày thằng đó cứ rặt nòi hoài, có chuyện gì vậy?","Dạo này anh ta cứ thuần chủng mãi, có chuyện gì vậy?",
Rặt nòi,"Thuần chủng, không lai tạp","Ông Năm rặt nòi một mình từ sáng tới giờ, không cần ai hỏi.","Ông Năm thuần chủng một mình từ sáng đến giờ, không cần ai hỏi.",
Rặt nòi,"Thuần chủng, không lai tạp",Giống heo này rặt nòi nên lớn con và nuôi mau lớn lắm.,Giống lợn này thuần chủng nên to con và nuôi nhanh lớn lắm.,
Rặt nòi / ròng,"Thuần chủng, nguyên chất",Nếp rặt ròng không pha cồn.,Gạo nếp nguyên chất không pha tạp.,
Rặt nòi / ròng,"Thuần chủng, nguyên chất","Hổm rày nó cứ rặt nòi hoài, có chuyện gì vậy?","Dạo này nó cứ thuần chủng mãi, có chuyện gì vậy?",
Rặt ri,Giống hệt nhau,Hai cha con hung dữ rặt ri.,Hai cha con hung dữ như đúc.,
Rặt ri,Giống hệt nhau,"Ông Sáu giải thích cho tụi nhỏ nghe về rặt ri, tụi nhỏ gật gù.","Ông Sáu giải thích cho bọn nhỏ nghe về giống hệt nhau, bọn nhỏ gật gù.",
Râm (ri/rả),Bàn tán ầm ĩ,Thiên hạ bàn tán râm lên.,Mọi người bàn tán xôn xao cả lên.,
Râm (ri/rả),Bàn tán ầm ĩ,"Cái kiểu râm đó quen lắm rồi, ai ở đây cũng biết.","Cái kiểu bàn tán ầm ĩ đó quen lắm rồi, ai ở đây cũng biết.",
Rậm bi (bít),"Dày đặc, kín kẽ","Cái kiểu rậm bi đó quen lắm rồi, ai ở đây cũng biết.","Cái kiểu dày đặc đó quen lắm rồi, ai ở đây cũng biết.",
Rậm bi (bít),"Dày đặc, kín kẽ",Trồng kiểu gì mà rậm bi vậy.,Trồng kiểu gì mà dày đặc thế.,
Rậm đám,"Đông vui, nhộn nhịp",Đám tiệc gì mà rậm đám vậy.,Đám tiệc gì mà đông đúc/vui vẻ thế.,
Rậm đám,"Đông vui, nhộn nhịp","Thằng Tèo giải thích cho tụi nhỏ nghe về rậm đám, tụi nhỏ gật gù.","Thằng Tèo giải thích cho bọn nhỏ nghe về đông vui, bọn nhỏ gật gù.",
Rầm trời,Vang động ầm ĩ,"Cái kiểu rầm trời đó quen lắm rồi, ai ở đây cũng biết.","Cái kiểu vang động ầm ĩ đó quen lắm rồi, ai ở đây cũng biết.",
Rầm trời,Vang động ầm ĩ,Súng nổ rầm trời.,Tiếng súng nổ vang trời.,
Rấn,"Dấn lên, đẩy sức","Bác Tư giải thích cho tụi nhỏ nghe về rấn, tụi nhỏ gật gù.","Bác Tư giải thích cho bọn nhỏ nghe về dấn lên, bọn nhỏ gật gù.",
Rấn,"Dấn lên, đẩy sức",Làm rấn tới cho xong luôn.,Làm cố lên cho xong luôn đi.,
Rân (trời),"Ran, vang xa","Bà Tư giải thích cho tụi nhỏ nghe về rân, tụi nhỏ gật gù.","Bà Tư giải thích cho bọn nhỏ nghe về ran, bọn nhỏ gật gù.",
Rân (trời),"Ran, vang xa",Thiên hạ đồn rân hết trơn.,Mọi người đồn ầm cả lên rồi.,
Rần rần,"Đông đúc, ồn ào",Đồ ăn hết rần rần mà tụi nhỏ vẫn đòi thêm.,Đồ ăn hết đông đúc mà bọn nhỏ vẫn đòi thêm.,
Rần rần,"Đông đúc, ồn ào",Người ta kéo tới rần rần.,Người ta kéo đến rầm rập.,
Rần rần,"Đông đúc, ồn ào","Chú Bảy hay nói tới chuyện rần rần hoài, tao quen tai rồi.","Chú Bảy hay nói tới chuyện đông đúc mãi, tớ quen tai rồi.",
Rần rần (rộ rộ),"Tấp nập, sung túc",Đèn đuốc rượt theo rần rần.,Đèn đuốc đuổi theo ầm ầm/náo nhiệt.,
Rần rần (rộ rộ),"Tấp nập, sung túc","Chuyện rần rần này nghe lạ nhưng thiệt đó, tao chứng kiến.","Chuyện tấp nập này nghe lạ nhưng thật đó, tớ chứng kiến.",
Rập,Bẫy / Rậm rạp / Nhịp nhàng,Lính đi rập ràng theo kèn.,Lính đi đều bước theo tiếng kèn.,
Rập,Bẫy / Rậm rạp / Nhịp nhàng,"Dì Hai hay nói tới chuyện rập hoài, tao quen tai rồi.","Dì Hai hay nói tới chuyện bẫy mãi, tớ quen tai rồi.",
Rấp riu,Từ từ từng chút,"Hổm rày thằng bạn cứ rấp riu hoài, có chuyện gì vậy?","Dạo này bạn nam cứ từ từ từng chút mãi, có chuyện gì vậy?",
Rấp riu,Từ từ từng chút,"Làm rấp riu đi, đừng đợi.",Làm thong thả từng tí một đi.,
Râu bắp,Râu ngô / Râu vàng hoe,Thằng cha Năm râu bắp.,Ông Năm có râu màu vàng hoe.,
Râu bắp,Râu ngô / Râu vàng hoe,"Cái kiểu râu bắp đó quen lắm rồi, ai ở đây cũng biết.","Cái kiểu râu ngô đó quen lắm rồi, ai ở đây cũng biết.",
Rây,Rơi rớt từng chút,"Tao học được cái rây này từ hồi nhỏ, giờ vẫn nhớ.","Tớ học được cái rơi rớt từng chút này từ hồi nhỏ, giờ vẫn nhớ.",
Rây,Rơi rớt từng chút,Nước mắt rây đầy đường.,Nước mắt rơi lã chã đầy đường.,
"Rầy (1, 2)",Mắng / Dạo này,"Hổm rày ổng cứ rầy hoài, có chuyện gì vậy?","Dạo này ông ấy cứ mắng mãi, có chuyện gì vậy?",
"Rầy (1, 2)",Mắng / Dạo này,Ba má về rầy chết đó.,Bố mẹ về mắng chết đấy.,
Rẫy bái,Công việc làm ruộng rẫy,Dân quê rẫy bái mà lanh lắm.,Dân quê làm nông mà nhanh nhẹn lắm.,
Rẫy bái,Công việc làm ruộng rẫy,"Thằng Tèo hay nói tới chuyện rẫy bái hoài, tao quen tai rồi.","Thằng Tèo hay nói tới chuyện công việc làm ruộng rẫy mãi, tớ quen tai rồi.",
Re (re),Chạy thẳng / Thông suốt,"Thấy mưa là thằng kia re vô nhà liền, nhanh dữ.","Thấy mưa là anh kia chạy thẳng vào nhà ngay, nhanh thật.",
Re (re),Chạy thẳng / Thông suốt,Nước chảy re re.,Nước chảy róc rách/thông suốt.,
Rẻ rề / thúi,"Rẻ mạt, rất rẻ",Trái cây mùa này rẻ thúi.,Trái cây mùa này rẻ như bèo.,
Rẻ rề / thúi,"Rẻ mạt, rất rẻ","Anh Ba giải thích cho tụi nhỏ nghe về rẻ rề, tụi nhỏ gật gù.","Anh Ba giải thích cho bọn nhỏ nghe về rẻ mạt, bọn nhỏ gật gù.",
Rê,"Xấp, bánh (thuốc lá)",Một rê thuốc hút cả tháng.,Một xấp thuốc lá hút cả tháng.,
Rê,"Xấp, bánh (thuốc lá)","Chuyện rê này nghe lạ nhưng thiệt đó, tao chứng kiến.","Chuyện xấp này nghe lạ nhưng thật đó, tớ chứng kiến.",
"Rề (1, 2)",Lân la / Chậm chạp,"Ở dưới quê người ta hay rề lắm, trên này ít hơn.","Ở dưới quê người ta hay lân la lắm, trên này ít hơn.",
"Rề (1, 2)",Lân la / Chậm chạp,Nó cứ rề tới cái sòng bài.,Nó cứ lảng vảng chỗ sòng bài.,
Rể điên điển,Con rể tồi,"Tao học được cái rể điên điển này từ hồi nhỏ, giờ vẫn nhớ.","Tớ học được cái con rể tồi này từ hồi nhỏ, giờ vẫn nhớ.",
Rể điên điển,Con rể tồi,Sợ nhất gặp thằng rể điên điển.,Sợ nhất gặp phải anh con rể tệ bạc.,
Rề rề,"Kéo dài, dây dưa",Ổng bịnh rề rề miết.,Ông ấy ốm dai dẳng mãi.,
Rề rề,"Kéo dài, dây dưa","Anh Ba hay nói tới chuyện rề rề hoài, tao quen tai rồi.","Anh Ba hay nói tới chuyện kéo dài mãi, tớ quen tai rồi.",
Rêm,"Ê ẩm, đau nhức, mệt mỏi",Tụi bây thấy rêm không? Tao thấy từ hồi nãy rồi.,Các bạn thấy ê ẩm không? Tớ thấy từ nãy rồi.,
Rêm,"Ê ẩm, đau nhức, mệt mỏi","Tao học được cái rêm này từ hồi nhỏ, giờ vẫn nhớ.","Tớ học được cái ê ẩm này từ hồi nhỏ, giờ vẫn nhớ.",
Rêm,"Ê ẩm, đau nhức, mệt mỏi","Hôm qua làm nặng, bữa nay thức dậy thấy rêm cả người.","Hôm qua làm việc nặng, hôm nay ngủ dậy thấy ê ẩm cả người.",
Rền trời,Âm thanh vang dội,"Thằng Út rền trời một mình từ sáng tới giờ, không cần ai hỏi.","Thằng Út âm thanh vang dội một mình từ sáng đến giờ, không cần ai hỏi.",
Rền trời,Âm thanh vang dội,Máy hát mở rền trời.,Đài mở vang dội khắp nơi.,
Rềnh rang,Quy mô lớn / Cồng kềnh,Đám cưới tổ chức rềnh rang.,Đám cưới tổ chức linh đình.,
Rềnh rang,Quy mô lớn / Cồng kềnh,"Dì Ba hay nói tới chuyện rềnh rang hoài, tao quen tai rồi.","Dì Ba hay nói tới chuyện quy mô lớn mãi, tớ quen tai rồi.",
Rệp,"Sập đổ, cháy trụi","Ở dưới quê người ta hay rệp lắm, trên này ít hơn.","Ở dưới quê người ta hay sập đổ lắm, trên này ít hơn.",
Rệp,"Sập đổ, cháy trụi",Căn nhà cháy rệp luôn rồi.,Căn nhà cháy sạch không còn gì.,
Ri (gà),Loại gà nhỏ,Mấy con gà ri này nên thuốc.,Mấy con gà giống nhỏ này bổ dưỡng.,
Ri (gà),Loại gà nhỏ,"Bà Tư ri cả buổi, tao hỏi hoài mà không chịu nói.","Bà Tư loại gà nhỏ cả buổi, tớ hỏi mãi mà không chịu nói.",
Rị (mọ),Kéo ghì / Lọ mọ chậm chạp,"Hổm rày ổng cứ rị hoài, có chuyện gì vậy?","Dạo này ông ấy cứ kéo ghì mãi, có chuyện gì vậy?",
Rị (mọ),Kéo ghì / Lọ mọ chậm chạp,Nó rị mọ sửa cái xe cả buổi.,Nó tẩn mẩn sửa chiếc xe cả buổi.,
Ri cá / voi,Loại rắn nước,"Chuyện ri cá này nghe lạ nhưng thiệt đó, tao chứng kiến.","Chuyện loại rắn nước này nghe lạ nhưng thật đó, tớ chứng kiến.",
Ri cá / voi,Loại rắn nước,Rắn ri cá hầm sả rất ngon.,Rắn nước có vằn hầm sả rất ngon.,
Rỉ rén,Bàn tán lén lút,"Chuyện rỉ rén này nghe lạ nhưng thiệt đó, tao chứng kiến.","Chuyện bàn tán lén lút này nghe lạ nhưng thật đó, tớ chứng kiến.",
Rỉ rén,Bàn tán lén lút,Tụi nó đang rỉ rén chuyện gì.,Chúng nó đang thì thầm bàn tán chuyện gì.,
Ria,Ném vãi ra (Lia),Ria một băng đạn là xong.,Xả một băng đạn là xong.,
Ria,Ném vãi ra (Lia),"Ở dưới quê người ta hay ria lắm, trên này ít hơn.","Ở dưới quê người ta hay ném vãi ra lắm, trên này ít hơn.",
Riến,"Khít khao, vừa vặn","Mưa xối riến cả buổi, ngoài đường ngập hết.","Mưa xối khít khao cả buổi, ngoài đường ngập hết.",
Riến,"Khít khao, vừa vặn",Cái áo mặc vừa riến.,Chiếc áo mặc vừa khít.,
Riết,"Mãi miết, liên tục",Nó bám riết tui hoài.,Nó cứ bám theo sát tôi mãi.,
Riết,"Mãi miết, liên tục","Cái kiểu riết đó quen lắm rồi, ai ở đây cũng biết.","Cái kiểu mãi miết đó quen lắm rồi, ai ở đây cũng biết.",
Riệt,Siết thật chặt,"Hổm rày thằng bạn cứ riệt hoài, có chuyện gì vậy?","Dạo này bạn nam cứ siết thật chặt mãi, có chuyện gì vậy?",
Riệt,Siết thật chặt,Chỗ đó phải riệt cho kỹ.,Chỗ đó phải buộc thật chặt.,
Rim rím,"Đóng im ỉm, ít nói",Cửa đóng rim rím cả ngày.,Cửa đóng im ỉm cả ngày.,
Rim rím,"Đóng im ỉm, ít nói","Ở dưới quê người ta hay rim rím lắm, trên này ít hơn.","Ở dưới quê người ta hay đóng im ỉm lắm, trên này ít hơn.",
Rín (rót),Rỉ nước / Nịnh bợ,Tụi bây thấy rín không? Tao thấy từ hồi nãy rồi.,Các bạn thấy rỉ nước không? Tớ thấy từ nãy rồi.,
Rín (rót),Rỉ nước / Nịnh bợ,Ba cái lời lẽ rín rót đó...,Mấy lời lẽ tâng bốc/nịnh nọt đó...,
Rinh,"Cuỗm, lấy cắp hoặc đạt giải thưởng","Thím Bảy hay nói tới chuyện rinh hoài, tao quen tai rồi.","Thím Bảy hay nói tới chuyện cuỗm mãi, tớ quen tai rồi.",
Rinh,"Cuỗm, lấy cắp hoặc đạt giải thưởng","Cái kiểu rinh đó quen lắm rồi, ai ở đây cũng biết.","Cái kiểu cuỗm đó quen lắm rồi, ai ở đây cũng biết.",
Rinh,"Cuỗm, lấy cắp hoặc đạt giải thưởng",Anh em nhà nó rinh cả giải nhất lẫn giải nhì rồi còn gì nữa.,Anh em nhà nó ẵm cả giải nhất lẫn giải nhì rồi còn gì nữa.,
Rình,"Cực kỳ (tanh rình, rộng rình)",Cá kho gì tanh rình.,Cá kho gì mà rất tanh.,
Rình,"Cực kỳ (tanh rình, rộng rình)","Chị Hai hay nói tới chuyện rình hoài, tao quen tai rồi.","Chị Hai hay nói tới chuyện cực kỳ mãi, tớ quen tai rồi.",
Rinh rích,Cười khúc khích / Mưa nhỏ,Nói cười rinh rích suốt buổi.,Nói cười khúc khích suốt buổi.,
Rinh rích,Cười khúc khích / Mưa nhỏ,"Chuyện rinh rích này nghe lạ nhưng thiệt đó, tao chứng kiến.","Chuyện cười khúc khích này nghe lạ nhưng thật đó, tớ chứng kiến.",
Rình rỏi,Theo dõi bí mật,Phải rình rỏi cả tuần mới bắt được.,Phải theo dõi mật phục cả tuần mới bắt được.,
Rình rỏi,Theo dõi bí mật,"Dì Hai giải thích cho tụi nhỏ nghe về rình rỏi, tụi nhỏ gật gù.","Dì Hai giải thích cho bọn nhỏ nghe về theo dõi bí mật, bọn nhỏ gật gù.",
